,LOCATION,SUBJECT,MEASURE,TIME,VALUE
2197,MYS,PIG,KG_CAP,1997.0,10.251
2198,MYS,PIG,KG_CAP,1998.0,9.427
2199,MYS,PIG,KG_CAP,1999.0,5.818
2200,MYS,PIG,KG_CAP,2000.0,5.822
2201,MYS,PIG,KG_CAP,2001.0,6.654
2202,MYS,PIG,KG_CAP,2002.0,6.805
2203,MYS,PIG,KG_CAP,2003.0,6.1579999999999995
2204,MYS,PIG,KG_CAP,2004.0,6.315
2205,MYS,PIG,KG_CAP,2005.0,6.447
2206,MYS,PIG,KG_CAP,2006.0,6.555
2207,MYS,PIG,KG_CAP,2007.0,5.922999999999999
2208,MYS,PIG,KG_CAP,2008.0,5.711
2209,MYS,PIG,KG_CAP,2009.0,5.852
2210,MYS,PIG,KG_CAP,2010.0,6.835
2211,MYS,PIG,KG_CAP,2011.0,6.187
2212,MYS,PIG,KG_CAP,2012.0,6.018
2213,MYS,PIG,KG_CAP,2013.0,5.909
2214,MYS,PIG,KG_CAP,2014.0,5.912999999999999
2215,MYS,PIG,KG_CAP,2015.0,6.154
2216,MYS,PIG,KG_CAP,2016.0,5.492999999999999
2217,MYS,PIG,KG_CAP,2017.0,5.3839999999999995
2218,MYS,PIG,KG_CAP,2018.0,5.43
2219,MYS,PIG,KG_CAP,2019.0,5.314
2220,MYS,POULTRY,KG_CAP,1990.0,18.812
2221,MYS,POULTRY,KG_CAP,1991.0,22.39
2222,MYS,POULTRY,KG_CAP,1992.0,25.743000000000002
2223,MYS,POULTRY,KG_CAP,1993.0,28.921
2224,MYS,POULTRY,KG_CAP,1994.0,29.979
2225,MYS,POULTRY,KG_CAP,1995.0,30.274
2226,MYS,POULTRY,KG_CAP,1996.0,29.874000000000002
2227,MYS,POULTRY,KG_CAP,1997.0,29.518
2228,MYS,POULTRY,KG_CAP,1998.0,29.24
2229,MYS,POULTRY,KG_CAP,1999.0,29.432
2230,MYS,POULTRY,KG_CAP,2000.0,28.063000000000002
2231,MYS,POULTRY,KG_CAP,2001.0,28.949
2232,MYS,POULTRY,KG_CAP,2002.0,30.899
2233,MYS,POULTRY,KG_CAP,2003.0,31.023000000000003
2234,MYS,POULTRY,KG_CAP,2004.0,32.615
2235,MYS,POULTRY,KG_CAP,2005.0,33.496
2236,MYS,POULTRY,KG_CAP,2006.0,34.999
2237,MYS,POULTRY,KG_CAP,2007.0,36.446
2238,MYS,POULTRY,KG_CAP,2008.0,37.253
2239,MYS,POULTRY,KG_CAP,2009.0,37.645
2240,MYS,POULTRY,KG_CAP,2010.0,40.089
2241,MYS,POULTRY,KG_CAP,2011.0,40.748000000000005
2242,MYS,POULTRY,KG_CAP,2012.0,41.891000000000005
2243,MYS,POULTRY,KG_CAP,2013.0,43.61
2244,MYS,POULTRY,KG_CAP,2014.0,46.303999999999995
2245,MYS,POULTRY,KG_CAP,2015.0,47.25899999999999
2246,MYS,POULTRY,KG_CAP,2016.0,50.181999999999995
2247,MYS,POULTRY,KG_CAP,2017.0,48.522
2248,MYS,POULTRY,KG_CAP,2018.0,48.79600000000001
2249,MYS,POULTRY,KG_CAP,2019.0,48.748000000000005
2250,MYS,SHEEP,KG_CAP,1990.0,0.371
2251,MYS,SHEEP,KG_CAP,1991.0,0.369
2252,MYS,SHEEP,KG_CAP,1992.0,0.43700000000000006
2253,MYS,SHEEP,KG_CAP,1993.0,0.41700000000000004
2254,MYS,SHEEP,KG_CAP,1994.0,0.39899999999999997
2255,MYS,SHEEP,KG_CAP,1995.0,0.524
2256,MYS,SHEEP,KG_CAP,1996.0,0.621
2257,MYS,SHEEP,KG_CAP,1997.0,0.541
2258,MYS,SHEEP,KG_CAP,1998.0,0.5329999999999999
2259,MYS,SHEEP,KG_CAP,1999.0,0.552
2260,MYS,SHEEP,KG_CAP,2000.0,0.545
2261,MYS,SHEEP,KG_CAP,2001.0,0.622
2262,MYS,SHEEP,KG_CAP,2002.0,0.555
2263,MYS,SHEEP,KG_CAP,2003.0,0.462
2264,MYS,SHEEP,KG_CAP,2004.0,0.544
2265,MYS,SHEEP,KG_CAP,2005.0,0.556
2266,MYS,SHEEP,KG_CAP,2006.0,0.593
2267,MYS,SHEEP,KG_CAP,2007.0,0.647
2268,MYS,SHEEP,KG_CAP,2008.0,0.6459999999999999
2269,MYS,SHEEP,KG_CAP,2009.0,0.655
2270,MYS,SHEEP,KG_CAP,2010.0,0.765
2271,MYS,SHEEP,KG_CAP,2011.0,0.65
2272,MYS,SHEEP,KG_CAP,2012.0,0.7609999999999999
2273,MYS,SHEEP,KG_CAP,2013.0,0.89
2274,MYS,SHEEP,KG_CAP,2014.0,1.0390000000000001
2275,MYS,SHEEP,KG_CAP,2015.0,1.102
2276,MYS,SHEEP,KG_CAP,2016.0,1.063
2277,MYS,SHEEP,KG_CAP,2017.0,1.2
2278,MYS,SHEEP,KG_CAP,2018.0,1.122
2279,MYS,SHEEP,KG_CAP,2019.0,1.044
2280,NGA,BEEF,KG_CAP,1990.0,1.501
2281,NGA,BEEF,KG_CAP,1991.0,1.474
2282,NGA,BEEF,KG_CAP,1992.0,1.469
2283,NGA,BEEF,KG_CAP,1993.0,1.665
2284,NGA,BEEF,KG_CAP,1994.0,1.761
2285,NGA,BEEF,KG_CAP,1995.0,1.7309999999999999
2286,NGA,BEEF,KG_CAP,1996.0,1.776
2287,NGA,BEEF,KG_CAP,1997.0,1.82
2288,NGA,BEEF,KG_CAP,1998.0,1.795
2289,NGA,BEEF,KG_CAP,1999.0,1.7530000000000001
2290,NGA,BEEF,KG_CAP,2000.0,1.597
2291,NGA,BEEF,KG_CAP,2001.0,1.764
2292,NGA,BEEF,KG_CAP,2002.0,1.9469999999999998
2293,NGA,BEEF,KG_CAP,2003.0,1.64
2294,NGA,BEEF,KG_CAP,2004.0,1.672
2295,NGA,BEEF,KG_CAP,2005.0,1.54
2296,NGA,BEEF,KG_CAP,2006.0,1.275
2297,NGA,BEEF,KG_CAP,2007.0,1.568
2298,NGA,BEEF,KG_CAP,2008.0,1.528
2299,NGA,BEEF,KG_CAP,2009.0,1.4969999999999999
2300,NGA,BEEF,KG_CAP,2010.0,1.357
2301,NGA,BEEF,KG_CAP,2011.0,1.508
2302,NGA,BEEF,KG_CAP,2012.0,1.21
2303,NGA,BEEF,KG_CAP,2013.0,1.544
2304,NGA,BEEF,KG_CAP,2014.0,1.511
2305,NGA,BEEF,KG_CAP,2015.0,1.483
2306,NGA,BEEF,KG_CAP,2016.0,1.393
2307,NGA,BEEF,KG_CAP,2017.0,1.368
2308,NGA,BEEF,KG_CAP,2018.0,1.3430000000000002
2309,NGA,BEEF,KG_CAP,2019.0,1.3130000000000002
2310,NGA,PIG,KG_CAP,1990.0,0.875
2311,NGA,PIG,KG_CAP,1991.0,0.853
2312,NGA,PIG,KG_CAP,1992.0,0.8759999999999999
2313,NGA,PIG,KG_CAP,1993.0,0.888
2314,NGA,PIG,KG_CAP,1994.0,0.9
2315,NGA,PIG,KG_CAP,1995.0,0.966
2316,NGA,PIG,KG_CAP,1996.0,0.9740000000000001
2317,NGA,PIG,KG_CAP,1997.0,0.981
2318,NGA,PIG,KG_CAP,1998.0,0.987
2319,NGA,PIG,KG_CAP,1999.0,1.021
2320,NGA,PIG,KG_CAP,2000.0,1.004
2321,NGA,PIG,KG_CAP,2001.0,1.028
2322,NGA,PIG,KG_CAP,2002.0,1.167
2323,NGA,PIG,KG_CAP,2003.0,1.0590000000000002
2324,NGA,PIG,KG_CAP,2004.0,1.073
2325,NGA,PIG,KG_CAP,2005.0,1.0859999999999999
2326,NGA,PIG,KG_CAP,2006.0,1.102
2327,NGA,PIG,KG_CAP,2007.0,1.115
2328,NGA,PIG,KG_CAP,2008.0,1.129
2329,NGA,PIG,KG_CAP,2009.0,1.143
2330,NGA,PIG,KG_CAP,2010.0,1.1520000000000001
2331,NGA,PIG,KG_CAP,2011.0,1.166
2332,NGA,PIG,KG_CAP,2012.0,1.162
2333,NGA,PIG,KG_CAP,2013.0,1.156
2334,NGA,PIG,KG_CAP,2014.0,1.117
2335,NGA,PIG,KG_CAP,2015.0,1.147
2336,NGA,PIG,KG_CAP,2016.0,1.153
2337,NGA,PIG,KG_CAP,2017.0,1.137
2338,NGA,PIG,KG_CAP,2018.0,1.119
2339,NGA,PIG,KG_CAP,2019.0,1.087
2340,NGA,POULTRY,KG_CAP,1990.0,1.608
2341,NGA,POULTRY,KG_CAP,1991.0,1.486
2342,NGA,POULTRY,KG_CAP,1992.0,1.422
2343,NGA,POULTRY,KG_CAP,1993.0,1.413
2344,NGA,POULTRY,KG_CAP,1994.0,1.4040000000000001
2345,NGA,POULTRY,KG_CAP,1995.0,1.3769999999999998
2346,NGA,POULTRY,KG_CAP,1996.0,1.351
2347,NGA,POULTRY,KG_CAP,1997.0,1.3259999999999998
2348,NGA,POULTRY,KG_CAP,1998.0,1.301
2349,NGA,POULTRY,KG_CAP,1999.0,1.2830000000000001
2350,NGA,POULTRY,KG_CAP,2000.0,1.1540000000000001
2351,NGA,POULTRY,KG_CAP,2001.0,1.328
2352,NGA,POULTRY,KG_CAP,2002.0,1.33
2353,NGA,POULTRY,KG_CAP,2003.0,1.344
2354,NGA,POULTRY,KG_CAP,2004.0,1.371
2355,NGA,POULTRY,KG_CAP,2005.0,1.386
2356,NGA,POULTRY,KG_CAP,2006.0,1.432
2357,NGA,POULTRY,KG_CAP,2007.0,1.462
2358,NGA,POULTRY,KG_CAP,2008.0,1.5219999999999998
2359,NGA,POULTRY,KG_CAP,2009.0,1.556
2360,NGA,POULTRY,KG_CAP,2010.0,1.36
2361,NGA,POULTRY,KG_CAP,2011.0,1.071
2362,NGA,POULTRY,KG_CAP,2012.0,1.206
2363,NGA,POULTRY,KG_CAP,2013.0,0.9890000000000001
2364,NGA,POULTRY,KG_CAP,2014.0,0.981
2365,NGA,POULTRY,KG_CAP,2015.0,0.9940000000000001
2366,NGA,POULTRY,KG_CAP,2016.0,0.99
2367,NGA,POULTRY,KG_CAP,2017.0,0.929
2368,NGA,POULTRY,KG_CAP,2018.0,0.89
2369,NGA,POULTRY,KG_CAP,2019.0,0.8590000000000001
2370,NGA,SHEEP,KG_CAP,1990.0,1.521
2371,NGA,SHEEP,KG_CAP,1991.0,1.535
2372,NGA,SHEEP,KG_CAP,1992.0,1.5290000000000001
2373,NGA,SHEEP,KG_CAP,1993.0,1.551
2374,NGA,SHEEP,KG_CAP,1994.0,1.7180000000000002
2375,NGA,SHEEP,KG_CAP,1995.0,1.811
2376,NGA,SHEEP,KG_CAP,1996.0,1.8940000000000001
2377,NGA,SHEEP,KG_CAP,1997.0,2.089
2378,NGA,SHEEP,KG_CAP,1998.0,2.1919999999999997
2379,NGA,SHEEP,KG_CAP,1999.0,2.301
2380,NGA,SHEEP,KG_CAP,2000.0,2.421
2381,NGA,SHEEP,KG_CAP,2001.0,2.57
2382,NGA,SHEEP,KG_CAP,2002.0,2.546
2383,NGA,SHEEP,KG_CAP,2003.0,2.513
2384,NGA,SHEEP,KG_CAP,2004.0,2.51
2385,NGA,SHEEP,KG_CAP,2005.0,2.496
2386,NGA,SHEEP,KG_CAP,2006.0,2.504
2387,NGA,SHEEP,KG_CAP,2007.0,2.497
2388,NGA,SHEEP,KG_CAP,2008.0,2.475
2389,NGA,SHEEP,KG_CAP,2009.0,2.469
2390,NGA,SHEEP,KG_CAP,2010.0,2.543
2391,NGA,SHEEP,KG_CAP,2011.0,2.064
2392,NGA,SHEEP,KG_CAP,2012.0,1.787
2393,NGA,SHEEP,KG_CAP,2013.0,1.919
2394,NGA,SHEEP,KG_CAP,2014.0,1.916
2395,NGA,SHEEP,KG_CAP,2015.0,1.912
2396,NGA,SHEEP,KG_CAP,2016.0,1.8319999999999999
2397,NGA,SHEEP,KG_CAP,2017.0,1.8319999999999999
2398,NGA,SHEEP,KG_CAP,2018.0,1.775
2399,NGA,SHEEP,KG_CAP,2019.0,1.73
2400,PAK,BEEF,KG_CAP,1990.0,4.334
2401,PAK,BEEF,KG_CAP,1991.0,4.398
2402,PAK,BEEF,KG_CAP,1992.0,4.498
2403,PAK,BEEF,KG_CAP,1993.0,4.603
2404,PAK,BEEF,KG_CAP,1994.0,4.716
2405,PAK,BEEF,KG_CAP,1995.0,4.8260000000000005
2406,PAK,BEEF,KG_CAP,1996.0,3.984
2407,PAK,BEEF,KG_CAP,1997.0,4.484
2408,PAK,BEEF,KG_CAP,1998.0,4.477
2409,PAK,BEEF,KG_CAP,1999.0,4.481
2410,PAK,BEEF,KG_CAP,2000.0,4.477
2411,PAK,BEEF,KG_CAP,2001.0,4.489
2412,PAK,BEEF,KG_CAP,2002.0,4.505
2413,PAK,BEEF,KG_CAP,2003.0,4.507
2414,PAK,BEEF,KG_CAP,2004.0,4.538
2415,PAK,BEEF,KG_CAP,2005.0,4.566
2416,PAK,BEEF,KG_CAP,2006.0,5.816
2417,PAK,BEEF,KG_CAP,2007.0,5.862
2418,PAK,BEEF,KG_CAP,2008.0,5.8870000000000005
2419,PAK,BEEF,KG_CAP,2009.0,5.944
2420,PAK,BEEF,KG_CAP,2010.0,5.999
2421,PAK,BEEF,KG_CAP,2011.0,6.077999999999999
2422,PAK,BEEF,KG_CAP,2012.0,6.108
2423,PAK,BEEF,KG_CAP,2013.0,6.194
2424,PAK,BEEF,KG_CAP,2014.0,6.228
2425,PAK,BEEF,KG_CAP,2015.0,6.266
2426,PAK,BEEF,KG_CAP,2016.0,6.385
2427,PAK,BEEF,KG_CAP,2017.0,6.513999999999999
2428,PAK,BEEF,KG_CAP,2018.0,6.4510000000000005
2429,PAK,BEEF,KG_CAP,2019.0,6.391
2430,PAK,PIG,KG_CAP,1990.0,0.0
2431,PAK,PIG,KG_CAP,1991.0,0.0
2432,PAK,PIG,KG_CAP,1992.0,0.0
2433,PAK,PIG,KG_CAP,1993.0,0.0
2434,PAK,PIG,KG_CAP,1994.0,0.0
2435,PAK,PIG,KG_CAP,1995.0,0.0
2436,PAK,PIG,KG_CAP,1996.0,0.0
2437,PAK,PIG,KG_CAP,1997.0,0.0
2438,PAK,PIG,KG_CAP,1998.0,0.0
2439,PAK,PIG,KG_CAP,1999.0,0.0
2440,PAK,PIG,KG_CAP,2000.0,0.0
2441,PAK,PIG,KG_CAP,2001.0,0.0
2442,PAK,PIG,KG_CAP,2002.0,0.0
2443,PAK,PIG,KG_CAP,2003.0,0.0
2444,PAK,PIG,KG_CAP,2004.0,0.0
2445,PAK,PIG,KG_CAP,2005.0,0.001
2446,PAK,PIG,KG_CAP,2006.0,0.001
2447,PAK,PIG,KG_CAP,2007.0,0.0
2448,PAK,PIG,KG_CAP,2008.0,0.0
2449,PAK,PIG,KG_CAP,2009.0,0.0
2450,PAK,PIG,KG_CAP,2010.0,0.0
2451,PAK,PIG,KG_CAP,2011.0,0.0
2452,PAK,PIG,KG_CAP,2012.0,0.0
2453,PAK,PIG,KG_CAP,2013.0,0.0
2454,PAK,PIG,KG_CAP,2014.0,0.0
2455,PAK,PIG,KG_CAP,2015.0,0.0
2456,PAK,PIG,KG_CAP,2016.0,0.0
2457,PAK,PIG,KG_CAP,2017.0,0.0
2458,PAK,PIG,KG_CAP,2018.0,0.0
2459,PAK,PIG,KG_CAP,2019.0,0.0
2460,PAK,POULTRY,KG_CAP,1990.0,1.3130000000000002
2461,PAK,POULTRY,KG_CAP,1991.0,1.2309999999999999
2462,PAK,POULTRY,KG_CAP,1992.0,1.34
2463,PAK,POULTRY,KG_CAP,1993.0,2.03
2464,PAK,POULTRY,KG_CAP,1994.0,2.207
2465,PAK,POULTRY,KG_CAP,1995.0,2.239
2466,PAK,POULTRY,KG_CAP,1996.0,2.513
2467,PAK,POULTRY,KG_CAP,1997.0,2.67
2468,PAK,POULTRY,KG_CAP,1998.0,1.921
2469,PAK,POULTRY,KG_CAP,1999.0,2.046
2470,PAK,POULTRY,KG_CAP,2000.0,2.109
2471,PAK,POULTRY,KG_CAP,2001.0,2.138
2472,PAK,POULTRY,KG_CAP,2002.0,2.189
2473,PAK,POULTRY,KG_CAP,2003.0,2.248
2474,PAK,POULTRY,KG_CAP,2004.0,2.237
2475,PAK,POULTRY,KG_CAP,2005.0,2.224
2476,PAK,POULTRY,KG_CAP,2006.0,2.9
2477,PAK,POULTRY,KG_CAP,2007.0,3.0669999999999997
2478,PAK,POULTRY,KG_CAP,2008.0,3.2569999999999997
2479,PAK,POULTRY,KG_CAP,2009.0,3.484
2480,PAK,POULTRY,KG_CAP,2010.0,3.78
2481,PAK,POULTRY,KG_CAP,2011.0,4.005
2482,PAK,POULTRY,KG_CAP,2012.0,4.223
2483,PAK,POULTRY,KG_CAP,2013.0,4.457
2484,PAK,POULTRY,KG_CAP,2014.0,4.785
2485,PAK,POULTRY,KG_CAP,2015.0,5.122999999999999
2486,PAK,POULTRY,KG_CAP,2016.0,5.468999999999999
2487,PAK,POULTRY,KG_CAP,2017.0,5.819
2488,PAK,POULTRY,KG_CAP,2018.0,6.176
2489,PAK,POULTRY,KG_CAP,2019.0,6.577999999999999
2490,PAK,SHEEP,KG_CAP,1990.0,3.955
2491,PAK,SHEEP,KG_CAP,1991.0,4.125
2492,PAK,SHEEP,KG_CAP,1992.0,4.301
2493,PAK,SHEEP,KG_CAP,1993.0,4.484
2494,PAK,SHEEP,KG_CAP,1994.0,4.68
2495,PAK,SHEEP,KG_CAP,1995.0,4.894
2496,PAK,SHEEP,KG_CAP,1996.0,3.029
2497,PAK,SHEEP,KG_CAP,1997.0,2.9589999999999996
2498,PAK,SHEEP,KG_CAP,1998.0,2.96
2499,PAK,SHEEP,KG_CAP,1999.0,2.9589999999999996
2500,PAK,SHEEP,KG_CAP,2000.0,2.946
2501,PAK,SHEEP,KG_CAP,2001.0,2.9739999999999998
2502,PAK,SHEEP,KG_CAP,2002.0,2.988
2503,PAK,SHEEP,KG_CAP,2003.0,2.987
2504,PAK,SHEEP,KG_CAP,2004.0,2.9960000000000004
2505,PAK,SHEEP,KG_CAP,2005.0,3.011
2506,PAK,SHEEP,KG_CAP,2006.0,2.201
2507,PAK,SHEEP,KG_CAP,2007.0,2.2
2508,PAK,SHEEP,KG_CAP,2008.0,2.207
2509,PAK,SHEEP,KG_CAP,2009.0,2.194
2510,PAK,SHEEP,KG_CAP,2010.0,2.177
2511,PAK,SHEEP,KG_CAP,2011.0,2.1590000000000003
2512,PAK,SHEEP,KG_CAP,2012.0,2.151
2513,PAK,SHEEP,KG_CAP,2013.0,2.21
2514,PAK,SHEEP,KG_CAP,2014.0,2.187
2515,PAK,SHEEP,KG_CAP,2015.0,2.178
2516,PAK,SHEEP,KG_CAP,2016.0,2.0909999999999997
2517,PAK,SHEEP,KG_CAP,2017.0,2.086
2518,PAK,SHEEP,KG_CAP,2018.0,2.0580000000000003
2519,PAK,SHEEP,KG_CAP,2019.0,2.028
2520,PRY,BEEF,KG_CAP,1990.0,14.26
2521,PRY,BEEF,KG_CAP,1991.0,28.434
2522,PRY,BEEF,KG_CAP,1992.0,31.769000000000002
2523,PRY,BEEF,KG_CAP,1993.0,29.730999999999998
2524,PRY,BEEF,KG_CAP,1994.0,29.124000000000002
2525,PRY,BEEF,KG_CAP,1995.0,29.971
2526,PRY,BEEF,KG_CAP,1996.0,28.546999999999997
2527,PRY,BEEF,KG_CAP,1997.0,27.789
2528,PRY,BEEF,KG_CAP,1998.0,26.480999999999998
2529,PRY,BEEF,KG_CAP,1999.0,30.244
2530,PRY,BEEF,KG_CAP,2000.0,23.976999999999997
2531,PRY,BEEF,KG_CAP,2001.0,22.475
2532,PRY,BEEF,KG_CAP,2002.0,27.416
2533,PRY,BEEF,KG_CAP,2003.0,22.708000000000002
2534,PRY,BEEF,KG_CAP,2004.0,13.325
2535,PRY,BEEF,KG_CAP,2005.0,8.634
2536,PRY,BEEF,KG_CAP,2006.0,9.424
2537,PRY,BEEF,KG_CAP,2007.0,10.172
2538,PRY,BEEF,KG_CAP,2008.0,10.299000000000001
2539,PRY,BEEF,KG_CAP,2009.0,10.061
2540,PRY,BEEF,KG_CAP,2010.0,9.298
2541,PRY,BEEF,KG_CAP,2011.0,18.672
2542,PRY,BEEF,KG_CAP,2012.0,7.965
2543,PRY,BEEF,KG_CAP,2013.0,9.305
2544,PRY,BEEF,KG_CAP,2014.0,11.714
2545,PRY,BEEF,KG_CAP,2015.0,9.808
2546,PRY,BEEF,KG_CAP,2016.0,11.692
2547,PRY,BEEF,KG_CAP,2017.0,14.142999999999999
2548,PRY,BEEF,KG_CAP,2018.0,12.718
2549,PRY,BEEF,KG_CAP,2019.0,12.05
2550,PRY,PIG,KG_CAP,1990.0,21.868000000000002
2551,PRY,PIG,KG_CAP,1991.0,21.748
2552,PRY,PIG,KG_CAP,1992.0,22.256999999999998
2553,PRY,PIG,KG_CAP,1993.0,21.774
2554,PRY,PIG,KG_CAP,1994.0,21.436
2555,PRY,PIG,KG_CAP,1995.0,21.325
2556,PRY,PIG,KG_CAP,1996.0,18.596
2557,PRY,PIG,KG_CAP,1997.0,18.491
2558,PRY,PIG,KG_CAP,1998.0,18.305999999999997
2559,PRY,PIG,KG_CAP,1999.0,18.111
2560,PRY,PIG,KG_CAP,2000.0,23.141
2561,PRY,PIG,KG_CAP,2001.0,20.709
2562,PRY,PIG,KG_CAP,2002.0,21.326
2563,PRY,PIG,KG_CAP,2003.0,11.722000000000001
2564,PRY,PIG,KG_CAP,2004.0,21.326
2565,PRY,PIG,KG_CAP,2005.0,20.317
2566,PRY,PIG,KG_CAP,2006.0,20.47
2567,PRY,PIG,KG_CAP,2007.0,19.329
2568,PRY,PIG,KG_CAP,2008.0,18.505
2569,PRY,PIG,KG_CAP,2009.0,18.382
2570,PRY,PIG,KG_CAP,2010.0,20.282
2571,PRY,PIG,KG_CAP,2011.0,20.593000000000004
2572,PRY,PIG,KG_CAP,2012.0,20.714000000000002
2573,PRY,PIG,KG_CAP,2013.0,21.247
2574,PRY,PIG,KG_CAP,2014.0,21.471999999999998
2575,PRY,PIG,KG_CAP,2015.0,21.668000000000003
2576,PRY,PIG,KG_CAP,2016.0,21.9
2577,PRY,PIG,KG_CAP,2017.0,21.831
2578,PRY,PIG,KG_CAP,2018.0,21.639
2579,PRY,PIG,KG_CAP,2019.0,21.561
2580,PRY,POULTRY,KG_CAP,1990.0,5.162999999999999
2581,PRY,POULTRY,KG_CAP,1991.0,3.7880000000000003
2582,PRY,POULTRY,KG_CAP,1992.0,4.003
2583,PRY,POULTRY,KG_CAP,1993.0,4.284
2584,PRY,POULTRY,KG_CAP,1994.0,5.837999999999999
2585,PRY,POULTRY,KG_CAP,1995.0,6.246
2586,PRY,POULTRY,KG_CAP,1996.0,6.231
2587,PRY,POULTRY,KG_CAP,1997.0,6.473
2588,PRY,POULTRY,KG_CAP,1998.0,6.579
2589,PRY,POULTRY,KG_CAP,1999.0,7.106
2590,PRY,POULTRY,KG_CAP,2000.0,5.79
2591,PRY,POULTRY,KG_CAP,2001.0,6.2139999999999995
2592,PRY,POULTRY,KG_CAP,2002.0,6.105
2593,PRY,POULTRY,KG_CAP,2003.0,6.112
2594,PRY,POULTRY,KG_CAP,2004.0,6.64
2595,PRY,POULTRY,KG_CAP,2005.0,6.531000000000001
2596,PRY,POULTRY,KG_CAP,2006.0,6.968
2597,PRY,POULTRY,KG_CAP,2007.0,4.59
2598,PRY,POULTRY,KG_CAP,2008.0,5.521
2599,PRY,POULTRY,KG_CAP,2009.0,5.33
2600,PRY,POULTRY,KG_CAP,2010.0,5.109
2601,PRY,POULTRY,KG_CAP,2011.0,5.686
2602,PRY,POULTRY,KG_CAP,2012.0,5.782
2603,PRY,POULTRY,KG_CAP,2013.0,5.915
2604,PRY,POULTRY,KG_CAP,2014.0,5.893
2605,PRY,POULTRY,KG_CAP,2015.0,5.827999999999999
2606,PRY,POULTRY,KG_CAP,2016.0,5.537000000000001
2607,PRY,POULTRY,KG_CAP,2017.0,5.347
2608,PRY,POULTRY,KG_CAP,2018.0,5.297999999999999
2609,PRY,POULTRY,KG_CAP,2019.0,5.35
2610,PRY,SHEEP,KG_CAP,1990.0,0.715
2611,PRY,SHEEP,KG_CAP,1991.0,0.6779999999999999
2612,PRY,SHEEP,KG_CAP,1992.0,0.643
2613,PRY,SHEEP,KG_CAP,1993.0,0.634
2614,PRY,SHEEP,KG_CAP,1994.0,0.626
2615,PRY,SHEEP,KG_CAP,1995.0,0.58
2616,PRY,SHEEP,KG_CAP,1996.0,0.5660000000000001
2617,PRY,SHEEP,KG_CAP,1997.0,0.562
2618,PRY,SHEEP,KG_CAP,1998.0,0.586
2619,PRY,SHEEP,KG_CAP,1999.0,0.5820000000000001
2620,PRY,SHEEP,KG_CAP,2000.0,0.542
2621,PRY,SHEEP,KG_CAP,2001.0,0.529
2622,PRY,SHEEP,KG_CAP,2002.0,0.523
2623,PRY,SHEEP,KG_CAP,2003.0,0.508
2624,PRY,SHEEP,KG_CAP,2004.0,0.565
2625,PRY,SHEEP,KG_CAP,2005.0,0.499
2626,PRY,SHEEP,KG_CAP,2006.0,0.509
2627,PRY,SHEEP,KG_CAP,2007.0,0.485
2628,PRY,SHEEP,KG_CAP,2008.0,0.466
2629,PRY,SHEEP,KG_CAP,2009.0,0.493
2630,PRY,SHEEP,KG_CAP,2010.0,0.509
2631,PRY,SHEEP,KG_CAP,2011.0,0.513
2632,PRY,SHEEP,KG_CAP,2012.0,0.518
2633,PRY,SHEEP,KG_CAP,2013.0,0.517
2634,PRY,SHEEP,KG_CAP,2014.0,0.515
2635,PRY,SHEEP,KG_CAP,2015.0,0.49
2636,PRY,SHEEP,KG_CAP,2016.0,0.514
2637,PRY,SHEEP,KG_CAP,2017.0,0.515
2638,PRY,SHEEP,KG_CAP,2018.0,0.502
2639,PRY,SHEEP,KG_CAP,2019.0,0.495
2640,PER,BEEF,KG_CAP,1990.0,3.96
2641,PER,BEEF,KG_CAP,1991.0,3.755
2642,PER,BEEF,KG_CAP,1992.0,3.533
2643,PER,BEEF,KG_CAP,1993.0,3.4130000000000003
2644,PER,BEEF,KG_CAP,1994.0,3.185
2645,PER,BEEF,KG_CAP,1995.0,3.388
2646,PER,BEEF,KG_CAP,1996.0,3.4189999999999996
2647,PER,BEEF,KG_CAP,1997.0,3.625
2648,PER,BEEF,KG_CAP,1998.0,3.638
2649,PER,BEEF,KG_CAP,1999.0,3.8160000000000003
2650,PER,BEEF,KG_CAP,2000.0,3.602
2651,PER,BEEF,KG_CAP,2001.0,3.554
2652,PER,BEEF,KG_CAP,2002.0,3.6519999999999997
2653,PER,BEEF,KG_CAP,2003.0,3.758
2654,PER,BEEF,KG_CAP,2004.0,3.846
2655,PER,BEEF,KG_CAP,2005.0,4.029
2656,PER,BEEF,KG_CAP,2006.0,4.165
2657,PER,BEEF,KG_CAP,2007.0,4.16
2658,PER,BEEF,KG_CAP,2008.0,4.0969999999999995
2659,PER,BEEF,KG_CAP,2009.0,4.077
2660,PER,BEEF,KG_CAP,2010.0,4.22
2661,PER,BEEF,KG_CAP,2011.0,4.328
2662,PER,BEEF,KG_CAP,2012.0,4.449
2663,PER,BEEF,KG_CAP,2013.0,4.5680000000000005
2664,PER,BEEF,KG_CAP,2014.0,4.563
2665,PER,BEEF,KG_CAP,2015.0,4.506
2666,PER,BEEF,KG_CAP,2016.0,4.368
2667,PER,BEEF,KG_CAP,2017.0,4.229
2668,PER,BEEF,KG_CAP,2018.0,4.242
2669,PER,BEEF,KG_CAP,2019.0,4.21
2670,PER,PIG,KG_CAP,1990.0,2.377
2671,PER,PIG,KG_CAP,1991.0,2.411
2672,PER,PIG,KG_CAP,1992.0,2.508
2673,PER,PIG,KG_CAP,1993.0,2.545
2674,PER,PIG,KG_CAP,1994.0,2.5789999999999997
2675,PER,PIG,KG_CAP,1995.0,2.612
