,LOCATION,SUBJECT,MEASURE,TIME,VALUE
2642,PAK,BEEF,KG_CAP,1992.0,4.498
2643,PAK,BEEF,KG_CAP,1993.0,4.603
2644,PAK,BEEF,KG_CAP,1994.0,4.716
2645,PAK,BEEF,KG_CAP,1995.0,4.8260000000000005
2646,PAK,BEEF,KG_CAP,1996.0,3.984
2647,PAK,BEEF,KG_CAP,1997.0,4.484
2648,PAK,BEEF,KG_CAP,1998.0,4.477
2649,PAK,BEEF,KG_CAP,1999.0,4.481
2650,PAK,BEEF,KG_CAP,2000.0,4.477
2651,PAK,BEEF,KG_CAP,2001.0,4.489
2652,PAK,BEEF,KG_CAP,2002.0,4.505
2653,PAK,BEEF,KG_CAP,2003.0,4.507
2654,PAK,BEEF,KG_CAP,2004.0,4.538
2655,PAK,BEEF,KG_CAP,2005.0,4.566
2656,PAK,BEEF,KG_CAP,2006.0,5.816
2657,PAK,BEEF,KG_CAP,2007.0,5.862
2658,PAK,BEEF,KG_CAP,2008.0,5.8870000000000005
2659,PAK,BEEF,KG_CAP,2009.0,5.944
2660,PAK,BEEF,KG_CAP,2010.0,5.999
2661,PAK,BEEF,KG_CAP,2011.0,6.077999999999999
2662,PAK,BEEF,KG_CAP,2012.0,6.108
2663,PAK,BEEF,KG_CAP,2013.0,6.194
2664,PAK,BEEF,KG_CAP,2014.0,6.228
2665,PAK,BEEF,KG_CAP,2015.0,6.266
2666,PAK,BEEF,KG_CAP,2016.0,6.385
2667,PAK,BEEF,KG_CAP,2017.0,6.513999999999999
2668,PAK,BEEF,KG_CAP,2018.0,6.4510000000000005
2669,PAK,BEEF,KG_CAP,2019.0,6.391
2670,PAK,PIG,KG_CAP,1990.0,0.0
2671,PAK,PIG,KG_CAP,1991.0,0.0
2672,PAK,PIG,KG_CAP,1992.0,0.0
2673,PAK,PIG,KG_CAP,1993.0,0.0
2674,PAK,PIG,KG_CAP,1994.0,0.0
2675,PAK,PIG,KG_CAP,1995.0,0.0
2676,PAK,PIG,KG_CAP,1996.0,0.0
2677,PAK,PIG,KG_CAP,1997.0,0.0
2678,PAK,PIG,KG_CAP,1998.0,0.0
2679,PAK,PIG,KG_CAP,1999.0,0.0
2680,PAK,PIG,KG_CAP,2000.0,0.0
2681,PAK,PIG,KG_CAP,2001.0,0.0
2682,PAK,PIG,KG_CAP,2002.0,0.0
2683,PAK,PIG,KG_CAP,2003.0,0.0
2684,PAK,PIG,KG_CAP,2004.0,0.0
2685,PAK,PIG,KG_CAP,2005.0,0.001
2686,PAK,PIG,KG_CAP,2006.0,0.001
2687,PAK,PIG,KG_CAP,2007.0,0.0
2688,PAK,PIG,KG_CAP,2008.0,0.0
2689,PAK,PIG,KG_CAP,2009.0,0.0
2690,PAK,PIG,KG_CAP,2010.0,0.0
2691,PAK,PIG,KG_CAP,2011.0,0.0
2692,PAK,PIG,KG_CAP,2012.0,0.0
2693,PAK,PIG,KG_CAP,2013.0,0.0
2694,PAK,PIG,KG_CAP,2014.0,0.0
2695,PAK,PIG,KG_CAP,2015.0,0.0
2696,PAK,PIG,KG_CAP,2016.0,0.0
2697,PAK,PIG,KG_CAP,2017.0,0.0
2698,PAK,PIG,KG_CAP,2018.0,0.0
2699,PAK,PIG,KG_CAP,2019.0,0.0
2700,PAK,POULTRY,KG_CAP,1990.0,1.3130000000000002
2701,PAK,POULTRY,KG_CAP,1991.0,1.2309999999999999
2702,PAK,POULTRY,KG_CAP,1992.0,1.34
2703,PAK,POULTRY,KG_CAP,1993.0,2.03
2704,PAK,POULTRY,KG_CAP,1994.0,2.207
2705,PAK,POULTRY,KG_CAP,1995.0,2.239
2706,PAK,POULTRY,KG_CAP,1996.0,2.513
2707,PAK,POULTRY,KG_CAP,1997.0,2.67
2708,PAK,POULTRY,KG_CAP,1998.0,1.921
2709,PAK,POULTRY,KG_CAP,1999.0,2.046
2710,PAK,POULTRY,KG_CAP,2000.0,2.109
2711,PAK,POULTRY,KG_CAP,2001.0,2.138
2712,PAK,POULTRY,KG_CAP,2002.0,2.189
2713,PAK,POULTRY,KG_CAP,2003.0,2.248
2714,PAK,POULTRY,KG_CAP,2004.0,2.237
2715,PAK,POULTRY,KG_CAP,2005.0,2.224
2716,PAK,POULTRY,KG_CAP,2006.0,2.9
2717,PAK,POULTRY,KG_CAP,2007.0,3.0669999999999997
2718,PAK,POULTRY,KG_CAP,2008.0,3.2569999999999997
2719,PAK,POULTRY,KG_CAP,2009.0,3.484
2720,PAK,POULTRY,KG_CAP,2010.0,3.78
2721,PAK,POULTRY,KG_CAP,2011.0,4.005
2722,PAK,POULTRY,KG_CAP,2012.0,4.223
2723,PAK,POULTRY,KG_CAP,2013.0,4.457
2724,PAK,POULTRY,KG_CAP,2014.0,4.785
2725,PAK,POULTRY,KG_CAP,2015.0,5.122999999999999
2726,PAK,POULTRY,KG_CAP,2016.0,5.468999999999999
2727,PAK,POULTRY,KG_CAP,2017.0,5.819
2728,PAK,POULTRY,KG_CAP,2018.0,6.176
2729,PAK,POULTRY,KG_CAP,2019.0,6.577999999999999
2730,PAK,SHEEP,KG_CAP,1990.0,3.955
2731,PAK,SHEEP,KG_CAP,1991.0,4.125
2732,PAK,SHEEP,KG_CAP,1992.0,4.301
2733,PAK,SHEEP,KG_CAP,1993.0,4.484
2734,PAK,SHEEP,KG_CAP,1994.0,4.68
2735,PAK,SHEEP,KG_CAP,1995.0,4.894
2736,PAK,SHEEP,KG_CAP,1996.0,3.029
2737,PAK,SHEEP,KG_CAP,1997.0,2.9589999999999996
2738,PAK,SHEEP,KG_CAP,1998.0,2.96
2739,PAK,SHEEP,KG_CAP,1999.0,2.9589999999999996
2740,PAK,SHEEP,KG_CAP,2000.0,2.946
2741,PAK,SHEEP,KG_CAP,2001.0,2.9739999999999998
2742,PAK,SHEEP,KG_CAP,2002.0,2.988
2743,PAK,SHEEP,KG_CAP,2003.0,2.987
2744,PAK,SHEEP,KG_CAP,2004.0,2.9960000000000004
2745,PAK,SHEEP,KG_CAP,2005.0,3.011
2746,PAK,SHEEP,KG_CAP,2006.0,2.201
2747,PAK,SHEEP,KG_CAP,2007.0,2.2
2748,PAK,SHEEP,KG_CAP,2008.0,2.207
2749,PAK,SHEEP,KG_CAP,2009.0,2.194
2750,PAK,SHEEP,KG_CAP,2010.0,2.177
2751,PAK,SHEEP,KG_CAP,2011.0,2.1590000000000003
2752,PAK,SHEEP,KG_CAP,2012.0,2.151
2753,PAK,SHEEP,KG_CAP,2013.0,2.21
2754,PAK,SHEEP,KG_CAP,2014.0,2.187
2755,PAK,SHEEP,KG_CAP,2015.0,2.178
2756,PAK,SHEEP,KG_CAP,2016.0,2.0909999999999997
2757,PAK,SHEEP,KG_CAP,2017.0,2.086
2758,PAK,SHEEP,KG_CAP,2018.0,2.0580000000000003
2759,PAK,SHEEP,KG_CAP,2019.0,2.028
2760,PRY,BEEF,KG_CAP,1990.0,14.26
2761,PRY,BEEF,KG_CAP,1991.0,28.434
2762,PRY,BEEF,KG_CAP,1992.0,31.769000000000002
2763,PRY,BEEF,KG_CAP,1993.0,29.730999999999998
2764,PRY,BEEF,KG_CAP,1994.0,29.124000000000002
2765,PRY,BEEF,KG_CAP,1995.0,29.971
2766,PRY,BEEF,KG_CAP,1996.0,28.546999999999997
2767,PRY,BEEF,KG_CAP,1997.0,27.789
2768,PRY,BEEF,KG_CAP,1998.0,26.480999999999998
2769,PRY,BEEF,KG_CAP,1999.0,30.244
2770,PRY,BEEF,KG_CAP,2000.0,23.976999999999997
2771,PRY,BEEF,KG_CAP,2001.0,22.475
2772,PRY,BEEF,KG_CAP,2002.0,27.416
2773,PRY,BEEF,KG_CAP,2003.0,22.708000000000002
2774,PRY,BEEF,KG_CAP,2004.0,13.325
2775,PRY,BEEF,KG_CAP,2005.0,8.634
2776,PRY,BEEF,KG_CAP,2006.0,9.424
2777,PRY,BEEF,KG_CAP,2007.0,10.172
2778,PRY,BEEF,KG_CAP,2008.0,10.299000000000001
2779,PRY,BEEF,KG_CAP,2009.0,10.061
2780,PRY,BEEF,KG_CAP,2010.0,9.298
2781,PRY,BEEF,KG_CAP,2011.0,18.672
2782,PRY,BEEF,KG_CAP,2012.0,7.965
2783,PRY,BEEF,KG_CAP,2013.0,9.305
2784,PRY,BEEF,KG_CAP,2014.0,11.714
2785,PRY,BEEF,KG_CAP,2015.0,9.808
2786,PRY,BEEF,KG_CAP,2016.0,11.692
2787,PRY,BEEF,KG_CAP,2017.0,14.142999999999999
2788,PRY,BEEF,KG_CAP,2018.0,12.718
2789,PRY,BEEF,KG_CAP,2019.0,12.05
2790,PRY,PIG,KG_CAP,1990.0,21.868000000000002
2791,PRY,PIG,KG_CAP,1991.0,21.748
2792,PRY,PIG,KG_CAP,1992.0,22.256999999999998
2793,PRY,PIG,KG_CAP,1993.0,21.774
2794,PRY,PIG,KG_CAP,1994.0,21.436
2795,PRY,PIG,KG_CAP,1995.0,21.325
2796,PRY,PIG,KG_CAP,1996.0,18.596
2797,PRY,PIG,KG_CAP,1997.0,18.491
2798,PRY,PIG,KG_CAP,1998.0,18.305999999999997
2799,PRY,PIG,KG_CAP,1999.0,18.111
2800,PRY,PIG,KG_CAP,2000.0,23.141
2801,PRY,PIG,KG_CAP,2001.0,20.709
2802,PRY,PIG,KG_CAP,2002.0,21.326
2803,PRY,PIG,KG_CAP,2003.0,11.722000000000001
2804,PRY,PIG,KG_CAP,2004.0,21.326
2805,PRY,PIG,KG_CAP,2005.0,20.317
2806,PRY,PIG,KG_CAP,2006.0,20.47
2807,PRY,PIG,KG_CAP,2007.0,19.329
2808,PRY,PIG,KG_CAP,2008.0,18.505
2809,PRY,PIG,KG_CAP,2009.0,18.382
2810,PRY,PIG,KG_CAP,2010.0,20.282
2811,PRY,PIG,KG_CAP,2011.0,20.593000000000004
2812,PRY,PIG,KG_CAP,2012.0,20.714000000000002
2813,PRY,PIG,KG_CAP,2013.0,21.247
2814,PRY,PIG,KG_CAP,2014.0,21.471999999999998
2815,PRY,PIG,KG_CAP,2015.0,21.668000000000003
2816,PRY,PIG,KG_CAP,2016.0,21.9
2817,PRY,PIG,KG_CAP,2017.0,21.831
2818,PRY,PIG,KG_CAP,2018.0,21.639
2819,PRY,PIG,KG_CAP,2019.0,21.561
2820,PRY,POULTRY,KG_CAP,1990.0,5.162999999999999
2821,PRY,POULTRY,KG_CAP,1991.0,3.7880000000000003
2822,PRY,POULTRY,KG_CAP,1992.0,4.003
2823,PRY,POULTRY,KG_CAP,1993.0,4.284
2824,PRY,POULTRY,KG_CAP,1994.0,5.837999999999999
2825,PRY,POULTRY,KG_CAP,1995.0,6.246
2826,PRY,POULTRY,KG_CAP,1996.0,6.231
2827,PRY,POULTRY,KG_CAP,1997.0,6.473
2828,PRY,POULTRY,KG_CAP,1998.0,6.579
2829,PRY,POULTRY,KG_CAP,1999.0,7.106
2830,PRY,POULTRY,KG_CAP,2000.0,5.79
2831,PRY,POULTRY,KG_CAP,2001.0,6.2139999999999995
2832,PRY,POULTRY,KG_CAP,2002.0,6.105
2833,PRY,POULTRY,KG_CAP,2003.0,6.112
2834,PRY,POULTRY,KG_CAP,2004.0,6.64
2835,PRY,POULTRY,KG_CAP,2005.0,6.531000000000001
2836,PRY,POULTRY,KG_CAP,2006.0,6.968
2837,PRY,POULTRY,KG_CAP,2007.0,4.59
2838,PRY,POULTRY,KG_CAP,2008.0,5.521
2839,PRY,POULTRY,KG_CAP,2009.0,5.33
2840,PRY,POULTRY,KG_CAP,2010.0,5.109
2841,PRY,POULTRY,KG_CAP,2011.0,5.686
2842,PRY,POULTRY,KG_CAP,2012.0,5.782
2843,PRY,POULTRY,KG_CAP,2013.0,5.915
2844,PRY,POULTRY,KG_CAP,2014.0,5.893
2845,PRY,POULTRY,KG_CAP,2015.0,5.827999999999999
2846,PRY,POULTRY,KG_CAP,2016.0,5.537000000000001
2847,PRY,POULTRY,KG_CAP,2017.0,5.347
2848,PRY,POULTRY,KG_CAP,2018.0,5.297999999999999
2849,PRY,POULTRY,KG_CAP,2019.0,5.35
2850,PRY,SHEEP,KG_CAP,1990.0,0.715
2851,PRY,SHEEP,KG_CAP,1991.0,0.6779999999999999
2852,PRY,SHEEP,KG_CAP,1992.0,0.643
2853,PRY,SHEEP,KG_CAP,1993.0,0.634
2854,PRY,SHEEP,KG_CAP,1994.0,0.626
2855,PRY,SHEEP,KG_CAP,1995.0,0.58
2856,PRY,SHEEP,KG_CAP,1996.0,0.5660000000000001
2857,PRY,SHEEP,KG_CAP,1997.0,0.562
2858,PRY,SHEEP,KG_CAP,1998.0,0.586
2859,PRY,SHEEP,KG_CAP,1999.0,0.5820000000000001
2860,PRY,SHEEP,KG_CAP,2000.0,0.542
2861,PRY,SHEEP,KG_CAP,2001.0,0.529
2862,PRY,SHEEP,KG_CAP,2002.0,0.523
2863,PRY,SHEEP,KG_CAP,2003.0,0.508
2864,PRY,SHEEP,KG_CAP,2004.0,0.565
2865,PRY,SHEEP,KG_CAP,2005.0,0.499
2866,PRY,SHEEP,KG_CAP,2006.0,0.509
2867,PRY,SHEEP,KG_CAP,2007.0,0.485
2868,PRY,SHEEP,KG_CAP,2008.0,0.466
2869,PRY,SHEEP,KG_CAP,2009.0,0.493
2870,PRY,SHEEP,KG_CAP,2010.0,0.509
2871,PRY,SHEEP,KG_CAP,2011.0,0.513
2872,PRY,SHEEP,KG_CAP,2012.0,0.518
2873,PRY,SHEEP,KG_CAP,2013.0,0.517
2874,PRY,SHEEP,KG_CAP,2014.0,0.515
2875,PRY,SHEEP,KG_CAP,2015.0,0.49
2876,PRY,SHEEP,KG_CAP,2016.0,0.514
2877,PRY,SHEEP,KG_CAP,2017.0,0.515
2878,PRY,SHEEP,KG_CAP,2018.0,0.502
2879,PRY,SHEEP,KG_CAP,2019.0,0.495
2880,PER,BEEF,KG_CAP,1990.0,3.96
2881,PER,BEEF,KG_CAP,1991.0,3.755
2882,PER,BEEF,KG_CAP,1992.0,3.533
2883,PER,BEEF,KG_CAP,1993.0,3.4130000000000003
2884,PER,BEEF,KG_CAP,1994.0,3.185
2885,PER,BEEF,KG_CAP,1995.0,3.388
2886,PER,BEEF,KG_CAP,1996.0,3.4189999999999996
2887,PER,BEEF,KG_CAP,1997.0,3.625
2888,PER,BEEF,KG_CAP,1998.0,3.638
2889,PER,BEEF,KG_CAP,1999.0,3.8160000000000003
2890,PER,BEEF,KG_CAP,2000.0,3.602
2891,PER,BEEF,KG_CAP,2001.0,3.554
2892,PER,BEEF,KG_CAP,2002.0,3.6519999999999997
2893,PER,BEEF,KG_CAP,2003.0,3.758
2894,PER,BEEF,KG_CAP,2004.0,3.846
2895,PER,BEEF,KG_CAP,2005.0,4.029
2896,PER,BEEF,KG_CAP,2006.0,4.165
2897,PER,BEEF,KG_CAP,2007.0,4.16
2898,PER,BEEF,KG_CAP,2008.0,4.0969999999999995
2899,PER,BEEF,KG_CAP,2009.0,4.077
2900,PER,BEEF,KG_CAP,2010.0,4.22
2901,PER,BEEF,KG_CAP,2011.0,4.328
2902,PER,BEEF,KG_CAP,2012.0,4.449
2903,PER,BEEF,KG_CAP,2013.0,4.5680000000000005
2904,PER,BEEF,KG_CAP,2014.0,4.563
2905,PER,BEEF,KG_CAP,2015.0,4.506
2906,PER,BEEF,KG_CAP,2016.0,4.368
2907,PER,BEEF,KG_CAP,2017.0,4.229
2908,PER,BEEF,KG_CAP,2018.0,4.242
2909,PER,BEEF,KG_CAP,2019.0,4.21
2910,PER,PIG,KG_CAP,1990.0,2.377
2911,PER,PIG,KG_CAP,1991.0,2.411
2912,PER,PIG,KG_CAP,1992.0,2.508
2913,PER,PIG,KG_CAP,1993.0,2.545
2914,PER,PIG,KG_CAP,1994.0,2.5789999999999997
2915,PER,PIG,KG_CAP,1995.0,2.612
2916,PER,PIG,KG_CAP,1996.0,2.665
2917,PER,PIG,KG_CAP,1997.0,2.733
2918,PER,PIG,KG_CAP,1998.0,2.205
2919,PER,PIG,KG_CAP,1999.0,2.028
2920,PER,PIG,KG_CAP,2000.0,2.7680000000000002
2921,PER,PIG,KG_CAP,2001.0,2.772
2922,PER,PIG,KG_CAP,2002.0,2.722
2923,PER,PIG,KG_CAP,2003.0,2.698
2924,PER,PIG,KG_CAP,2004.0,2.842
2925,PER,PIG,KG_CAP,2005.0,2.9760000000000004
2926,PER,PIG,KG_CAP,2006.0,3.076
2927,PER,PIG,KG_CAP,2007.0,3.2
2928,PER,PIG,KG_CAP,2008.0,3.1830000000000003
2929,PER,PIG,KG_CAP,2009.0,3.1430000000000002
2930,PER,PIG,KG_CAP,2010.0,3.1910000000000003
2931,PER,PIG,KG_CAP,2011.0,3.1919999999999997
2932,PER,PIG,KG_CAP,2012.0,3.307
2933,PER,PIG,KG_CAP,2013.0,3.423
2934,PER,PIG,KG_CAP,2014.0,3.6069999999999998
2935,PER,PIG,KG_CAP,2015.0,3.8139999999999996
2936,PER,PIG,KG_CAP,2016.0,3.9139999999999997
2937,PER,PIG,KG_CAP,2017.0,4.103
2938,PER,PIG,KG_CAP,2018.0,4.131
2939,PER,PIG,KG_CAP,2019.0,4.13
2940,PER,POULTRY,KG_CAP,1990.0,10.044
2941,PER,POULTRY,KG_CAP,1991.0,11.672
2942,PER,POULTRY,KG_CAP,1992.0,12.495999999999999
2943,PER,POULTRY,KG_CAP,1993.0,11.622
2944,PER,POULTRY,KG_CAP,1994.0,11.940999999999999
2945,PER,POULTRY,KG_CAP,1995.0,13.09
2946,PER,POULTRY,KG_CAP,1996.0,14.095
2947,PER,POULTRY,KG_CAP,1997.0,15.665
2948,PER,POULTRY,KG_CAP,1998.0,16.523
2949,PER,POULTRY,KG_CAP,1999.0,17.38
2950,PER,POULTRY,KG_CAP,2000.0,17.653
2951,PER,POULTRY,KG_CAP,2001.0,17.588
2952,PER,POULTRY,KG_CAP,2002.0,18.655
2953,PER,POULTRY,KG_CAP,2003.0,19.11
2954,PER,POULTRY,KG_CAP,2004.0,18.852999999999998
2955,PER,POULTRY,KG_CAP,2005.0,20.953000000000003
2956,PER,POULTRY,KG_CAP,2006.0,22.6
2957,PER,POULTRY,KG_CAP,2007.0,24.248
2958,PER,POULTRY,KG_CAP,2008.0,27.244
2959,PER,POULTRY,KG_CAP,2009.0,29.737
2960,PER,POULTRY,KG_CAP,2010.0,31.201
2961,PER,POULTRY,KG_CAP,2011.0,33.26
2962,PER,POULTRY,KG_CAP,2012.0,36.03
2963,PER,POULTRY,KG_CAP,2013.0,36.935
2964,PER,POULTRY,KG_CAP,2014.0,38.205999999999996
2965,PER,POULTRY,KG_CAP,2015.0,38.181999999999995
2966,PER,POULTRY,KG_CAP,2016.0,40.296
2967,PER,POULTRY,KG_CAP,2017.0,41.705
2968,PER,POULTRY,KG_CAP,2018.0,44.467
2969,PER,POULTRY,KG_CAP,2019.0,45.333999999999996
2970,PER,SHEEP,KG_CAP,1990.0,1.42
2971,PER,SHEEP,KG_CAP,1991.0,1.155
2972,PER,SHEEP,KG_CAP,1992.0,1.105
2973,PER,SHEEP,KG_CAP,1993.0,1.022
2974,PER,SHEEP,KG_CAP,1994.0,0.966
2975,PER,SHEEP,KG_CAP,1995.0,0.972
2976,PER,SHEEP,KG_CAP,1996.0,0.972
2977,PER,SHEEP,KG_CAP,1997.0,0.9990000000000001
2978,PER,SHEEP,KG_CAP,1998.0,1.013
2979,PER,SHEEP,KG_CAP,1999.0,1.271
2980,PER,SHEEP,KG_CAP,2000.0,1.2770000000000001
2981,PER,SHEEP,KG_CAP,2001.0,1.278
2982,PER,SHEEP,KG_CAP,2002.0,1.2329999999999999
2983,PER,SHEEP,KG_CAP,2003.0,1.25
2984,PER,SHEEP,KG_CAP,2004.0,1.298
2985,PER,SHEEP,KG_CAP,2005.0,1.286
2986,PER,SHEEP,KG_CAP,2006.0,1.28
2987,PER,SHEEP,KG_CAP,2007.0,1.26
2988,PER,SHEEP,KG_CAP,2008.0,1.222
2989,PER,SHEEP,KG_CAP,2009.0,1.202
2990,PER,SHEEP,KG_CAP,2010.0,1.193
2991,PER,SHEEP,KG_CAP,2011.0,1.195
2992,PER,SHEEP,KG_CAP,2012.0,1.213
2993,PER,SHEEP,KG_CAP,2013.0,1.1909999999999998
2994,PER,SHEEP,KG_CAP,2014.0,1.153
2995,PER,SHEEP,KG_CAP,2015.0,1.0959999999999999
2996,PER,SHEEP,KG_CAP,2016.0,1.102
2997,PER,SHEEP,KG_CAP,2017.0,1.067
2998,PER,SHEEP,KG_CAP,2018.0,1.054
2999,PER,SHEEP,KG_CAP,2019.0,1.042
3000,PHL,BEEF,KG_CAP,1990.0,1.567
3001,PHL,BEEF,KG_CAP,1991.0,1.538
3002,PHL,BEEF,KG_CAP,1992.0,1.6
3003,PHL,BEEF,KG_CAP,1993.0,1.686
3004,PHL,BEEF,KG_CAP,1994.0,1.855
3005,PHL,BEEF,KG_CAP,1995.0,2.1180000000000003
3006,PHL,BEEF,KG_CAP,1996.0,2.345
3007,PHL,BEEF,KG_CAP,1997.0,2.693
3008,PHL,BEEF,KG_CAP,1998.0,2.635
3009,PHL,BEEF,KG_CAP,1999.0,3.17
3010,PHL,BEEF,KG_CAP,2000.0,3.3710000000000004
3011,PHL,BEEF,KG_CAP,2001.0,3.1489999999999996
3012,PHL,BEEF,KG_CAP,2002.0,3.2569999999999997
3013,PHL,BEEF,KG_CAP,2003.0,3.195
3014,PHL,BEEF,KG_CAP,2004.0,3.388
3015,PHL,BEEF,KG_CAP,2005.0,3.0610000000000004
3016,PHL,BEEF,KG_CAP,2006.0,3.01
3017,PHL,BEEF,KG_CAP,2007.0,3.362
3018,PHL,BEEF,KG_CAP,2008.0,3.339
3019,PHL,BEEF,KG_CAP,2009.0,3.053
3020,PHL,BEEF,KG_CAP,2010.0,3.185
3021,PHL,BEEF,KG_CAP,2011.0,3.0389999999999997
3022,PHL,BEEF,KG_CAP,2012.0,2.93
3023,PHL,BEEF,KG_CAP,2013.0,2.853
3024,PHL,BEEF,KG_CAP,2014.0,3.07
3025,PHL,BEEF,KG_CAP,2015.0,3.011
3026,PHL,BEEF,KG_CAP,2016.0,3.136
3027,PHL,BEEF,KG_CAP,2017.0,3.162
3028,PHL,BEEF,KG_CAP,2018.0,3.161
3029,PHL,BEEF,KG_CAP,2019.0,3.1519999999999997
3030,PHL,PIG,KG_CAP,1990.0,8.623
3031,PHL,PIG,KG_CAP,1991.0,8.618
3032,PHL,PIG,KG_CAP,1992.0,7.894
3033,PHL,PIG,KG_CAP,1993.0,8.555
3034,PHL,PIG,KG_CAP,1994.0,8.658
3035,PHL,PIG,KG_CAP,1995.0,9.094
3036,PHL,PIG,KG_CAP,1996.0,11.386
3037,PHL,PIG,KG_CAP,1997.0,11.720999999999998
3038,PHL,PIG,KG_CAP,1998.0,11.953
3039,PHL,PIG,KG_CAP,1999.0,12.392000000000001
3040,PHL,PIG,KG_CAP,2000.0,12.5
3041,PHL,PIG,KG_CAP,2001.0,12.714
3042,PHL,PIG,KG_CAP,2002.0,13.145999999999999
3043,PHL,PIG,KG_CAP,2003.0,13.199000000000002
3044,PHL,PIG,KG_CAP,2004.0,12.783
3045,PHL,PIG,KG_CAP,2005.0,12.989
3046,PHL,PIG,KG_CAP,2006.0,14.069
3047,PHL,PIG,KG_CAP,2007.0,14.305
3048,PHL,PIG,KG_CAP,2008.0,14.144
3049,PHL,PIG,KG_CAP,2009.0,14.214
3050,PHL,PIG,KG_CAP,2010.0,14.368
3051,PHL,PIG,KG_CAP,2011.0,14.140999999999998
3052,PHL,PIG,KG_CAP,2012.0,14.012
3053,PHL,PIG,KG_CAP,2013.0,14.189
3054,PHL,PIG,KG_CAP,2014.0,14.04
3055,PHL,PIG,KG_CAP,2015.0,14.356
3056,PHL,PIG,KG_CAP,2016.0,14.855
3057,PHL,PIG,KG_CAP,2017.0,14.671
3058,PHL,PIG,KG_CAP,2018.0,14.965
3059,PHL,PIG,KG_CAP,2019.0,15.222000000000001
3060,PHL,POULTRY,KG_CAP,1990.0,3.437
3061,PHL,POULTRY,KG_CAP,1991.0,3.98
3062,PHL,POULTRY,KG_CAP,1992.0,4.159
3063,PHL,POULTRY,KG_CAP,1993.0,4.806
3064,PHL,POULTRY,KG_CAP,1994.0,4.919
3065,PHL,POULTRY,KG_CAP,1995.0,5.292999999999999
3066,PHL,POULTRY,KG_CAP,1996.0,5.862
3067,PHL,POULTRY,KG_CAP,1997.0,6.246
3068,PHL,POULTRY,KG_CAP,1998.0,6.109
3069,PHL,POULTRY,KG_CAP,1999.0,6.322
3070,PHL,POULTRY,KG_CAP,2000.0,6.518
3071,PHL,POULTRY,KG_CAP,2001.0,6.928999999999999
3072,PHL,POULTRY,KG_CAP,2002.0,7.245
3073,PHL,POULTRY,KG_CAP,2003.0,7.212999999999999
3074,PHL,POULTRY,KG_CAP,2004.0,7.337999999999999
3075,PHL,POULTRY,KG_CAP,2005.0,7.175
3076,PHL,POULTRY,KG_CAP,2006.0,7.222
3077,PHL,POULTRY,KG_CAP,2007.0,8.058
3078,PHL,POULTRY,KG_CAP,2008.0,8.611
3079,PHL,POULTRY,KG_CAP,2009.0,8.744
3080,PHL,POULTRY,KG_CAP,2010.0,9.324
3081,PHL,POULTRY,KG_CAP,2011.0,9.755
3082,PHL,POULTRY,KG_CAP,2012.0,10.538
3083,PHL,POULTRY,KG_CAP,2013.0,10.824000000000002
3084,PHL,POULTRY,KG_CAP,2014.0,11.522
3085,PHL,POULTRY,KG_CAP,2015.0,12.217
3086,PHL,POULTRY,KG_CAP,2016.0,12.540999999999999
3087,PHL,POULTRY,KG_CAP,2017.0,12.782
3088,PHL,POULTRY,KG_CAP,2018.0,13.18
3089,PHL,POULTRY,KG_CAP,2019.0,13.487
3090,PHL,SHEEP,KG_CAP,1990.0,0.386
3091,PHL,SHEEP,KG_CAP,1991.0,0.34700000000000003
3092,PHL,SHEEP,KG_CAP,1992.0,0.36
3093,PHL,SHEEP,KG_CAP,1993.0,0.37799999999999995
3094,PHL,SHEEP,KG_CAP,1994.0,0.39
3095,PHL,SHEEP,KG_CAP,1995.0,0.38799999999999996
3096,PHL,SHEEP,KG_CAP,1996.0,0.37799999999999995
3097,PHL,SHEEP,KG_CAP,1997.0,0.374
3098,PHL,SHEEP,KG_CAP,1998.0,0.37200000000000005
3099,PHL,SHEEP,KG_CAP,1999.0,0.38799999999999996
3100,PHL,SHEEP,KG_CAP,2000.0,0.387
3101,PHL,SHEEP,KG_CAP,2001.0,0.377
3102,PHL,SHEEP,KG_CAP,2002.0,0.369
3103,PHL,SHEEP,KG_CAP,2003.0,0.35600000000000004
3104,PHL,SHEEP,KG_CAP,2004.0,0.354
3105,PHL,SHEEP,KG_CAP,2005.0,0.374
3106,PHL,SHEEP,KG_CAP,2006.0,0.456
3107,PHL,SHEEP,KG_CAP,2007.0,0.494
3108,PHL,SHEEP,KG_CAP,2008.0,0.523
3109,PHL,SHEEP,KG_CAP,2009.0,0.525
3110,PHL,SHEEP,KG_CAP,2010.0,0.527
3111,PHL,SHEEP,KG_CAP,2011.0,0.52
3112,PHL,SHEEP,KG_CAP,2012.0,0.499
3113,PHL,SHEEP,KG_CAP,2013.0,0.494
3114,PHL,SHEEP,KG_CAP,2014.0,0.494
3115,PHL,SHEEP,KG_CAP,2015.0,0.49700000000000005
3116,PHL,SHEEP,KG_CAP,2016.0,0.501
3117,PHL,SHEEP,KG_CAP,2017.0,0.512
3118,PHL,SHEEP,KG_CAP,2018.0,0.51
3119,PHL,SHEEP,KG_CAP,2019.0,0.503
3120,RUS,BEEF,KG_CAP,1990.0,0.0
3121,RUS,BEEF,KG_CAP,1991.0,0.0
3122,RUS,BEEF,KG_CAP,1992.0,20.201
3123,RUS,BEEF,KG_CAP,1993.0,18.901
